src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.56.103,192.168.56.100,68,67,17,2025-07-04 01:26:37,0.3670775890350342,3437.9652631954978,8.17265910426822,5.448439402845479,2.7242197014227396,2,1,672,590,336,336,336.0,0.0,590,590,590.0,0.0,590,336,420.6666666666667,119.73674828092204,14336.888888888889,40,20,20,2,0.1835387945175171,0.3670775890350342,0.0,0.1835387945175171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,420.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.0,590.0,0,2,1,672,590
192.168.56.101,192.168.56.100,68,67,17,2025-07-04 01:27:47,0.3979032039642334,3126.388497519664,7.539522100127806,5.026348066751871,2.5131740333759356,2,1,654,590,327,327,327.0,0.0,590,590,590.0,0.0,590,327,414.6666666666667,123.97938896804133,15370.888888888889,40,20,20,2,0.1989516019821167,0.3979032039642334,0.0,0.1989516019821167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,414.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.0,590.0,0,2,1,654,590
192.168.56.105,192.168.56.100,68,67,17,2025-07-04 01:28:46,0.0,0,0,0,0,2,0,684,0,342,342,342.0,0.0,0,0,0,0.0,342,342,342.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,342.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.0,0,0,2,0,684,0
192.168.56.105,192.168.56.100,68,67,17,2025-07-04 01:28:51,7.35681414604187,253.37054368878864,0.54371361306607,0.271856806533035,0.271856806533035,2,2,684,1180,342,342,342.0,0.0,590,590,590.0,0.0,590,342,466.0,124.0,15376.0,40,40,20,2,2.4522713820139566,4.890215635299683,0.0,1.9964478772552625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,466.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.0,590.0,0,2,2,684,1180
192.168.56.103,192.168.56.100,68,67,17,2025-07-04 01:31:37,0.0,0,0,0,0,2,0,672,0,336,336,336.0,0.0,0,0,0,0.0,336,336,336.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.0,0,0,2,0,672,0
192.168.56.100,192.168.56.103,67,68,17,2025-07-04 01:31:55,0.0,0,0,0,0,2,0,1180,0,590,590,590.0,0.0,0,0,0,0.0,590,590,590.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,590.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590.0,0,0,2,0,1180,0
192.168.56.101,192.168.56.100,68,67,17,2025-07-04 01:32:47,0.0,0,0,0,0,2,0,654,0,327,327,327.0,0.0,0,0,0,0.0,327,327,327.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,327.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.0,0,0,2,0,654,0
192.168.56.1,224.0.0.251,5353,5353,17,2025-07-04 01:33:10,0.0036935806274414062,67955.73870384715,812.2199845081333,812.2199845081333,0.0,3,0,251,0,109,71,83.66666666666667,17.9133717900592,0,0,0,0.0,109,71,83.66666666666667,17.9133717900592,320.88888888888886,60,0,20,3,0.0018467903137207031,0.0036935806274414062,0.0,0.0018467903137207031,0.0036935806274414062,0.0036935806274414062,0.0,0.0018467903137207031,0.0018467903137207031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,83.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.66666666666667,0,0,3,0,251,0
192.168.56.100,192.168.56.101,67,68,17,2025-07-04 01:33:11,0.0,0,0,0,0,2,0,1180,0,590,590,590.0,0.0,0,0,0,0.0,590,590,590.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,590.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590.0,0,0,2,0,1180,0
192.168.56.105,192.168.56.100,68,67,17,2025-07-04 01:34:04,0.391277551651001,3256.000745824389,7.667191709162611,5.111461139441741,2.5557305697208705,2,1,684,590,342,342,342.0,0.0,590,590,590.0,0.0,590,342,424.6666666666667,116.90832115617586,13667.555555555557,40,20,20,2,0.1956387758255005,0.391277551651001,0.0,0.1956387758255005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,424.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.0,590.0,0,2,1,684,590
192.168.56.103,192.168.56.100,68,67,17,2025-07-04 01:36:37,1.6183819770812988,779.7911851910125,1.8537032928470978,1.2358021952313984,0.6179010976156992,2,1,672,590,336,336,336.0,0.0,590,590,590.0,0.0,590,336,420.6666666666667,119.73674828092204,14336.888888888889,40,20,20,2,0.8091909885406494,1.6183819770812988,0.0,0.8091909885406494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,420.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.0,590.0,0,2,1,672,590
192.168.56.105,192.168.56.255,138,138,17,2025-07-04 01:36:58,2.384185791015625e-07,3477078016.0,12582912.0,12582912.0,0.0,3,0,829,0,286,257,276.3333333333333,13.670731102939918,0,0,0,0.0,286,257,276.3333333333333,13.670731102939918,186.88888888888889,60,0,20,3,1.1920928955078125e-07,2.384185791015625e-07,0.0,1.1920928955078125e-07,2.384185791015625e-07,2.384185791015625e-07,0.0,1.1920928955078125e-07,1.1920928955078125e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,276.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.3333333333333,0,0,3,0,829,0
192.168.56.101,192.168.56.100,68,67,17,2025-07-04 01:37:47,0.6982550621032715,1781.583933316352,4.29642427648638,2.8642828509909193,1.4321414254954596,2,1,654,590,327,327,327.0,0.0,590,590,590.0,0.0,590,327,414.6666666666667,123.97938896804133,15370.888888888889,40,20,20,2,0.34912753105163574,0.6982550621032715,0.0,0.34912753105163574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,414.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.0,590.0,0,2,1,654,590
192.168.56.105,192.168.56.100,68,67,17,2025-07-04 01:39:11,0.5716159343719482,2228.769219668067,5.2482791671932505,3.498852778128833,1.7494263890644166,2,1,684,590,342,342,342.0,0.0,590,590,590.0,0.0,590,342,424.6666666666667,116.90832115617586,13667.555555555557,40,20,20,2,0.2858079671859741,0.5716159343719482,0.0,0.2858079671859741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,424.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.0,590.0,0,2,1,684,590
192.168.56.103,192.168.56.100,68,67,17,2025-07-04 01:41:37,2.993067979812622,421.6409411720098,1.002316024973082,0.6682106833153879,0.33410534165769395,2,1,672,590,336,336,336.0,0.0,590,590,590.0,0.0,590,336,420.6666666666667,119.73674828092204,14336.888888888889,40,20,20,2,1.496533989906311,2.993067979812622,0.0,1.496533989906311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,420.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.0,590.0,0,2,1,672,590
192.168.56.1,192.168.56.255,137,137,17,2025-07-04 01:41:46,1.5006146430969238,245.23284621595624,2.6655744153908287,2.6655744153908287,0.0,4,0,368,0,92,92,92.0,0.0,0,0,0,0.0,92,92,92.0,0.0,0.0,80,0,20,4,0.500204881032308,0.7503938674926758,0.0,0.35369827041949137,1.5006146430969238,0.7503938674926758,0.0,0.500204881032308,0.35369827041949137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,0,0,4,0,368,0
192.168.56.1,192.168.56.255,137,137,17,2025-07-04 01:41:57,10.737202882766724,59.978376773863886,0.6519388779767814,0.6519388779767814,0.0,7,0,644,0,92,92,92.0,0.0,0,0,0,0.0,92,92,92.0,0.0,0.0,140,0,20,7,1.7895338137944539,7.736691951751709,0.0,2.673717193354683,10.737202882766724,7.736691951751709,0.0,1.7895338137944539,2.673717193354683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,0,0,7,0,644,0
192.168.56.1,192.168.56.255,137,137,17,2025-07-04 01:42:20,1.5002877712249756,245.28627577863298,2.6661551715068805,2.6661551715068805,0.0,4,0,368,0,92,92,92.0,0.0,0,0,0,0.0,92,92,92.0,0.0,0.0,80,0,20,4,0.5000959237416586,0.7505450248718262,0.0,0.35362137060229876,1.5002877712249756,0.7505450248718262,0.0,0.5000959237416586,0.35362137060229876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,0,0,4,0,368,0
