src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.56.103,192.168.56.100,68,67,17,2025-07-03 22:27:15,0.2908596992492676,4338.861668554716,10.314251193077771,6.876167462051848,3.438083731025924,2,1,672,590,336,336,336.0,0.0,590,590,590.0,0.0,590,336,420.6666666666667,119.73674828092204,14336.888888888889,40,20,20,2,0.1454298496246338,0.2908596992492676,0.0,0.1454298496246338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,420.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.0,590.0,0,2,1,672,590
192.168.56.103,192.168.56.105,43132,22,6,2025-07-03 22:27:33,0.5272586345672607,10473.038539296933,55.00147005425771,30.34563865062494,24.655831403632767,16,13,2586,2936,1074,66,161.625,244.33810463167632,914,66,225.84615384615384,289.4073110962754,1074,66,190.41379310344828,267.4035459029563,71504.65636147445,320,260,20,8,0.01883066552025931,0.36371541023254395,0.0,0.06725178707247088,0.5272586345672607,0.36371541023254395,0.0,0.035150575637817386,0.0896013337159509,0.5228362083435059,0.4010922908782959,0.00016307830810546875,0.04356968402862549,0.10879602577498446,8,6,0,0,2,3,0,14,27,0,0,0.8125,190.41379310344828,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.625,225.84615384615384,0,16,13,2586,2936
192.168.56.103,192.168.56.101,56914,5900,6,2025-07-03 22:27:33,0.0005321502685546875,390867.0394265233,5637.5053763440865,3758.336917562724,1879.168458781362,2,1,148,60,74,74,74.0,0.0,60,60,60.0,0.0,74,60,69.33333333333333,6.599663291074444,43.555555555555564,40,20,20,0,0.00026607513427734375,0.0005321502685546875,0.0,0.00026607513427734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,69.33333333333333,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,60.0,0,2,1,148,60
192.168.56.103,192.168.56.101,56916,5900,6,2025-07-03 22:27:33,0.0004985332489013672,417223.92730750836,6017.652797704448,4011.7685318029653,2005.8842659014826,2,1,148,60,74,74,74.0,0.0,60,60,60.0,0.0,74,60,69.33333333333333,6.599663291074444,43.555555555555564,40,20,20,0,0.0002492666244506836,0.0004985332489013672,0.0,0.0002492666244506836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,69.33333333333333,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,60.0,0,2,1,148,60
192.168.56.103,192.168.56.101,56922,5900,6,2025-07-03 22:27:33,0.0003421306610107422,607954.8655052265,8768.579790940767,5845.719860627178,2922.859930313589,2,1,148,60,74,74,74.0,0.0,60,60,60.0,0.0,74,60,69.33333333333333,6.599663291074444,43.555555555555564,40,20,20,0,0.0001710653305053711,0.0003421306610107422,0.0,0.0001710653305053711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,69.33333333333333,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,60.0,0,2,1,148,60
192.168.56.103,192.168.56.101,56934,5900,6,2025-07-03 22:27:33,0.00023484230041503906,885700.7431472081,12774.529949238578,8516.353299492386,4258.176649746193,2,1,148,60,74,74,74.0,0.0,60,60,60.0,0.0,74,60,69.33333333333333,6.599663291074444,43.555555555555564,40,20,20,0,0.00011742115020751953,0.00023484230041503906,0.0,0.00011742115020751953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,69.33333333333333,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,60.0,0,2,1,148,60
192.168.56.103,192.168.56.101,49054,23,6,2025-07-03 22:27:33,0.0008630752563476562,240998.68287292818,3475.942541436464,2317.2950276243096,1158.6475138121548,2,1,148,60,74,74,74.0,0.0,60,60,60.0,0.0,74,60,69.33333333333333,6.599663291074444,43.555555555555564,40,20,20,0,0.0004315376281738281,0.0008630752563476562,0.0,0.0004315376281738281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,69.33333333333333,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,60.0,0,2,1,148,60
192.168.56.103,192.168.56.101,49056,23,6,2025-07-03 22:27:33,0.0006780624389648438,306756.4106891702,4424.371308016877,2949.580872011252,1474.790436005626,2,1,148,60,74,74,74.0,0.0,60,60,60.0,0.0,74,60,69.33333333333333,6.599663291074444,43.555555555555564,40,20,20,0,0.0003390312194824219,0.0006780624389648438,0.0,0.0003390312194824219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,69.33333333333333,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,60.0,0,2,1,148,60
192.168.56.103,192.168.56.101,49066,23,6,2025-07-03 22:27:33,0.0005223751068115234,398181.3016887266,5742.999543587403,3828.666362391602,1914.333181195801,2,1,148,60,74,74,74.0,0.0,60,60,60.0,0.0,74,60,69.33333333333333,6.599663291074444,43.555555555555564,40,20,20,0,0.0002611875534057617,0.0005223751068115234,0.0,0.0002611875534057617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,69.33333333333333,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,60.0,0,2,1,148,60
192.168.56.103,192.168.56.101,49070,23,6,2025-07-03 22:27:33,0.0007171630859375,290031.6595744681,4183.148936170212,2788.7659574468084,1394.3829787234042,2,1,148,60,74,74,74.0,0.0,60,60,60.0,0.0,74,60,69.33333333333333,6.599663291074444,43.555555555555564,40,20,20,0,0.00035858154296875,0.0007171630859375,0.0,0.00035858154296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,69.33333333333333,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,60.0,0,2,1,148,60
