src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.56.103,192.168.56.105,39631,80,6,2025-07-03 22:49:18,0.0003962516784667969,560249.9927797834,10094.594464500602,7570.9458483754515,2523.6486161251505,3,1,162,60,54,54,54.0,0.0,60,60,60.0,0.0,60,54,55.5,2.598076211353316,6.75,60,20,20,0,0.00013208389282226562,0.0003418922424316406,0.0,0.00015000754369002547,0.0003962516784667969,0.0003962516784667969,0.0,0.00019812583923339844,0.00019812583923339844,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,55.5,512,5840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,60.0,0,3,1,162,60
192.168.56.103,192.168.56.105,39632,80,6,2025-07-03 22:49:18,21.929844617843628,12.585588489552153,0.22799979147739408,0.18239983318191527,0.04559995829547882,4,1,216,60,54,54,54.0,0.0,60,60,60.0,0.0,60,54,55.2,2.4000000000000004,5.760000000000001,80,20,20,0,5.482461154460907,21.929449796676636,0.0,9.495673320777057,21.929844617843628,21.929449796676636,0.0,7.309948205947876,10.33754871362844,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0.25,55.2,512,5840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,60.0,0,4,1,216,60
192.168.56.103,192.168.56.105,39633,80,6,2025-07-03 22:49:18,0.00040078163146972656,553917.6014277216,9980.497323022011,7485.372992266508,2495.124330755503,3,1,162,60,54,54,54.0,0.0,60,60,60.0,0.0,60,54,55.5,2.598076211353316,6.75,60,20,20,0,0.00013359387715657553,0.0003979206085205078,0.0,0.00018691087367733015,0.00040078163146972656,0.00040078163146972656,0.0,0.00020039081573486328,0.00020039081573486328,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,55.5,512,5840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,60.0,0,3,1,162,60
192.168.56.103,192.168.56.105,39634,80,6,2025-07-03 22:49:18,0.0005023479461669922,441924.7688656858,7962.608448030375,5971.956336022781,1990.6521120075938,3,1,162,60,54,54,54.0,0.0,60,60,60.0,0.0,60,54,55.5,2.598076211353316,6.75,60,20,20,0,0.0001674493153889974,0.0004918575286865234,0.0,0.0002294312226004393,0.0005023479461669922,0.0005023479461669922,0.0,0.0002511739730834961,0.0002511739730834961,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,55.5,512,5840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,60.0,0,3,1,162,60
192.168.56.103,192.168.56.105,39635,80,6,2025-07-03 22:49:18,0.0005078315734863281,437152.81126760563,7876.627230046948,5907.470422535212,1969.156807511737,3,1,162,60,54,54,54.0,0.0,60,60,60.0,0.0,60,54,55.5,2.598076211353316,6.75,60,20,20,0,0.00016927719116210938,0.0004799365997314453,0.0,0.0002199643660379011,0.0005078315734863281,0.0005078315734863281,0.0,0.00025391578674316406,0.00025391578674316406,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,55.5,512,5840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,60.0,0,3,1,162,60
192.168.56.103,192.168.56.105,39636,80,6,2025-07-03 22:49:18,0.0003020763397216797,734913.5659037095,13241.68587213891,9931.264404104184,3310.4214680347277,3,1,162,60,54,54,54.0,0.0,60,60,60.0,0.0,60,54,55.5,2.598076211353316,6.75,60,20,20,0,0.00010069211324055989,0.0002548694610595703,0.0,0.00011071017202176401,0.0003020763397216797,0.0003020763397216797,0.0,0.00015103816986083984,0.00015103816986083984,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,55.5,512,5840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,60.0,0,3,1,162,60
192.168.56.103,192.168.56.105,39637,80,6,2025-07-03 22:49:18,0.0002980232238769531,744908.3904,13421.7728,10066.3296,3355.4432,3,1,162,60,54,54,54.0,0.0,60,60,60.0,0.0,60,54,55.5,2.598076211353316,6.75,60,20,20,0,9.934107462565105e-05,0.0002422332763671875,0.0,0.0001035753044880666,0.0002980232238769531,0.0002980232238769531,0.0,0.00014901161193847656,0.00014901161193847656,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,55.5,512,5840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,60.0,0,3,1,162,60
192.168.56.103,192.168.56.105,39638,80,6,2025-07-03 22:49:18,0.0005617141723632812,395218.79796264856,7121.059422750424,5340.794567062819,1780.264855687606,3,1,162,60,54,54,54.0,0.0,60,60,60.0,0.0,60,54,55.5,2.598076211353316,6.75,60,20,20,0,0.0001872380574544271,0.00035572052001953125,0.0,0.00014582661244432428,0.0005617141723632812,0.0005617141723632812,0.0,0.0002808570861816406,0.0002808570861816406,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,55.5,512,5840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,60.0,0,3,1,162,60
192.168.56.103,192.168.56.105,39639,80,6,2025-07-03 22:49:18,0.0005526542663574219,401697.7946505608,7237.798101811907,5428.34857635893,1809.4495254529768,3,1,162,60,54,54,54.0,0.0,60,60,60.0,0.0,60,54,55.5,2.598076211353316,6.75,60,20,20,0,0.00018421808878580728,0.0003573894500732422,0.0,0.00014611257622630362,0.0005526542663574219,0.0005526542663574219,0.0,0.00027632713317871094,0.00027632713317871094,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,55.5,512,5840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,60.0,0,3,1,162,60
192.168.56.103,192.168.56.105,39640,80,6,2025-07-03 22:49:18,0.0004978179931640625,445946.1149425287,8035.065134099616,6026.298850574713,2008.766283524904,3,1,162,60,54,54,54.0,0.0,60,60,60.0,0.0,60,54,55.5,2.598076211353316,6.75,60,20,20,0,0.0001659393310546875,0.0003597736358642578,0.0,0.0001481955114847412,0.0004978179931640625,0.0004978179931640625,0.0,0.00024890899658203125,0.00024890899658203125,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,55.5,512,5840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,60.0,0,3,1,162,60
