src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.56.103,192.168.56.101,46664,21,6,2025-07-03 21:38:08,0.00040602684020996094,512281.40458015265,7388.674104521433,4925.782736347622,2462.891368173811,2,1,148,60,74,74,74.0,0.0,60,60,60.0,0.0,74,60,69.33333333333333,6.599663291074444,43.555555555555564,40,20,20,0,0.00020301342010498047,0.00040602684020996094,0.0,0.00020301342010498047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,69.33333333333333,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,60.0,0,2,1,148,60
192.168.56.103,192.168.56.101,46666,21,6,2025-07-03 21:38:08,0.0003669261932373047,566871.4957764782,8176.03118908382,5450.6874593892135,2725.3437296946067,2,1,148,60,74,74,74.0,0.0,60,60,60.0,0.0,74,60,69.33333333333333,6.599663291074444,43.555555555555564,40,20,20,0,0.00018346309661865234,0.0003669261932373047,0.0,0.00018346309661865234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,69.33333333333333,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,60.0,0,2,1,148,60
192.168.56.103,192.168.56.101,46670,21,6,2025-07-03 21:38:08,0.0004050731658935547,513487.48204826366,7406.069452619187,4937.379635079458,2468.689817539729,2,1,148,60,74,74,74.0,0.0,60,60,60.0,0.0,74,60,69.33333333333333,6.599663291074444,43.555555555555564,40,20,20,0,0.00020253658294677734,0.0004050731658935547,0.0,0.00020253658294677734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,69.33333333333333,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,60.0,0,2,1,148,60
192.168.56.103,192.168.56.101,46672,21,6,2025-07-03 21:38:08,0.0001895427703857422,1097377.6503144654,15827.562264150944,10551.708176100628,5275.854088050314,2,1,148,60,74,74,74.0,0.0,60,60,60.0,0.0,74,60,69.33333333333333,6.599663291074444,43.555555555555564,40,20,20,0,9.47713851928711e-05,0.0001895427703857422,0.0,9.47713851928711e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,69.33333333333333,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,60.0,0,2,1,148,60
192.168.56.103,192.168.56.101,35204,22,6,2025-07-03 21:38:09,0.0005257129669189453,395653.1664399093,5706.536054421768,3804.3573696145127,1902.1786848072563,2,1,148,60,74,74,74.0,0.0,60,60,60.0,0.0,74,60,69.33333333333333,6.599663291074444,43.555555555555564,40,20,20,0,0.00026285648345947266,0.0005257129669189453,0.0,0.00026285648345947266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,69.33333333333333,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,60.0,0,2,1,148,60
192.168.56.103,192.168.56.105,41658,22,6,2025-07-03 21:38:09,0.9536364078521729,5998.093144202482,33.55576584169221,17.826500603398983,15.729265238293221,17,15,2652,3068,1074,66,156.0,238.1082304578418,914,66,204.53333333333333,274.8482894657019,1074,66,178.75,257.1306817554062,66116.1875,340,300,20,8,0.03076246476942493,0.23277592658996582,0.0,0.06325821293415025,0.9536364078521729,0.23340320587158203,0.0,0.0596022754907608,0.08292168557018872,0.9531974792480469,0.23277592658996582,0.0003757476806640625,0.06808553423200335,0.07985304300881108,8,6,0,0,2,3,0,14,30,0,0,0.8823529411764706,178.75,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.0,204.53333333333333,0,17,15,2652,3068
192.168.56.103,192.168.56.105,41660,22,6,2025-07-03 21:38:10,14.410359382629395,537.946333895354,3.1921480081509657,1.3184959164101815,1.8736520917407842,19,27,3384,4368,1074,66,178.10526315789474,220.19175727601421,914,66,161.77777777777777,211.7876877709326,1074,66,168.52173913043478,215.44874696987327,46418.16257088848,380,540,20,14,0.3202302085028754,2.5478708744049072,0.0,0.7419047956781565,14.409818649291992,2.548750400543213,0.0,0.8005454805162218,1.0011902955288563,14.409700393676758,2.5478708744049072,2.384185791015625e-07,0.5542192459106445,0.9072355111906063,14,13,0,0,2,3,0,27,44,0,0,1.4210526315789473,168.52173913043478,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.10526315789474,161.77777777777777,0,19,27,3384,4368
192.168.56.103,192.168.56.105,41672,22,6,2025-07-03 21:38:10,14.419859886169434,536.4823279191398,3.190044866116912,1.3176272273091594,1.8724176388077527,19,27,3368,4368,1074,66,177.26315789473685,220.26702505565785,914,66,161.77777777777777,211.78768777093256,1074,66,168.17391304347825,215.465452123075,46425.36105860113,380,540,20,14,0.3204413308037652,2.54731822013855,0.0,0.7421025841082763,14.419261455535889,2.5491716861724854,0.0,0.8010700808631049,1.002047339668765,14.41875410079956,2.54731822013855,4.76837158203125e-07,0.5545674654153677,0.9074241148277966,14,13,0,0,2,3,0,27,44,0,0,1.4210526315789473,168.17391304347825,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.26315789473685,161.77777777777777,0,19,27,3368,4368
192.168.56.103,192.168.56.105,41688,22,6,2025-07-03 21:38:10,14.435991048812866,529.0942599072964,3.1172089154004112,1.3161548753912848,1.8010540400091266,19,26,3336,4302,1074,66,175.57894736842104,220.4078315041588,914,66,165.46153846153845,214.97159575685464,1074,66,169.73333333333332,217.3409405621602,47237.08444444445,380,520,20,14,0.3280907056548379,2.5478224754333496,0.0,0.7486094151819662,14.435275793075562,2.5497467517852783,0.0,0.8019597662819756,1.0003332579965305,14.43519639968872,2.5478224754333496,4.76837158203125e-07,0.5774078559875488,0.9178601820205254,14,13,0,0,2,3,0,27,43,0,0,1.368421052631579,169.73333333333332,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.57894736842104,165.46153846153845,0,19,26,3336,4302
192.168.56.103,192.168.56.105,41694,22,6,2025-07-03 21:38:10,14.472949981689453,533.4088772342203,3.178343050877478,1.3127938688406975,1.8655491820367807,19,27,3352,4368,1074,66,176.42105263157896,220.3390487382842,914,66,161.77777777777777,211.7876877709326,1074,66,167.82608695652175,215.48159452802523,46432.31758034028,380,540,20,14,0.32162111070421007,2.549179792404175,0.0,0.7414972155878651,14.472557306289673,2.5499379634857178,0.0,0.8040309614605374,0.9987687212368863,14.472098112106323,2.549179792404175,0.0001785755157470703,0.5566191581579355,0.9060609544377602,14,13,0,0,2,3,0,27,44,0,0,1.4210526315789473,167.82608695652175,64240,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.42105263157896,161.77777777777777,0,19,27,3352,4368
